Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	EUPATH:0000617	IAO:0000115	a categorical measurement datum that is about the skin of a human being and specifies whether the skin is either dry, moist, or sebaceous@en
INFO	lowercase_definition	EUPATH:0000618	IAO:0000115	a categorical value specification that is about a portion of skin that has a disorder hypothesized to be clinically significant. It specifies the degree to which a portion of skin is clinically abnormal.@en
INFO	lowercase_definition	EUPATH:0000619	IAO:0000115	a count of the number of instances of a treatment@en
INFO	lowercase_definition	EUPATH:0000620	IAO:0000115	skin symptom or sign information that is about increased thickness of the skin@en
INFO	lowercase_definition	EUPATH:0000621	IAO:0000115	skin symptom or sign information that specifies the size of a disorder on the skin of a patient@en
INFO	lowercase_definition	EUPATH:0000622	IAO:0000115	skin symptom or sign information that is about a lesion on the axilla of a patient and specifies the extent of damage to the tissue before a treatment to alleviate the lesion@en
INFO	lowercase_definition	EUPATH:0000623	IAO:0000115	skin symptom or sign information that is about a lesion on the axilla of a patient and specifies the extent of damage to the tissue during a treatment to alleviate the lesion@en
INFO	lowercase_definition	EUPATH:0000624	IAO:0000115	skin symptom or sign information that is about a lesion on the axilla of a patient and specifies the extent of damage to the tissue that remains after a treatment to alleviate the lesion@en
INFO	lowercase_definition	EUPATH:0000625	IAO:0000115	skin symptom or sign information that is about a lesion on the groin of a patient and specifies the extent of damage to the tissue before a treatment to alleviate the lesion@en
INFO	lowercase_definition	EUPATH:0000626	IAO:0000115	skin symptom or sign information that is about a lesion on the groin of a patient and specifies the extent of damage to the tissue during a treatment to alleviate the lesion@en
INFO	lowercase_definition	EUPATH:0000627	IAO:0000115	skin symptom or sign information that is about a lesion on the groin of a patient and specifies the extent of damage to the tissue that remains after a treatment to alleviate the lesion@en
INFO	lowercase_definition	EUPATH:0000628	IAO:0000115	skin symptom or sign information that is about a lesion on a pinna of a patient and specifies the extent of damage to the tissue before a treatment to alleviate the lesion@en
INFO	lowercase_definition	EUPATH:0000629	IAO:0000115	skin symptom or sign information that is about a lesion on a pinna of a patient and specifies the extent of damage to the tissue during a treatment to alleviate the lesion@en
INFO	lowercase_definition	EUPATH:0000630	IAO:0000115	skin symptom or sign information that is about a lesion on a pinna of a patient and specifies the extent of damage to the tissue that remains after a treatment to alleviate the lesion@en
INFO	lowercase_definition	EUPATH:0000631	IAO:0000115	treatment outcome information that specifies whether the treatment of a skin lesion was successful@en
INFO	lowercase_definition	EUPATH:0000632	IAO:0000115	a time measurement datum that represents the time interval between the first appearance of a skin lesion and the time it is swabbed for specimen collection@en
INFO	lowercase_definition	EUPATH:0000633	IAO:0000115	a categorical value specification that specifies the degree of erythema@en
INFO	lowercase_definition	EUPATH:0000634	IAO:0000115	skin symptom or sign information that specifies the area of a part of a patient's skin that participates in an inflammation process@en
INFO	lowercase_definition	EUPATH:0000635	IAO:0000115	a measurement datum that is a measurement of the hydration of the outer epidermis@en
INFO	lowercase_definition	EUPATH:0000636	IAO:0000115	an information content entity that specifies the degree to which alopecia has been realized in a patient@en
INFO	lowercase_definition	EUPATH:0000637	IAO:0000115	a skin symptom or sign information that specifies whether the patient has atopic dermatitis@en
INFO	lowercase_definition	EUPATH:0000639	IAO:0000115	a population that is the bearer of a study group role@en
INFO	lowercase_definition	EUPATH:0000640	IAO:0000115	a symbol that denotes a cage that has the function to keep an animal that is the bearer of a participant under investigation role@en
INFO	lowercase_definition	EUPATH:0000641	IAO:0000115	a symbol that denotes a cage that has the function to keep a mouse that is the bearer of a participant under investigation role
INFO	lowercase_definition	EUPATH:0004991	IAO:0000115	a time measurement datum specifying the date of a clinical visit scheduled for sixty days after a treatment
INFO	lowercase_definition	EUPATH:0010016	IAO:0000115	an information content entity that is about a realization of diarrhea
INFO	lowercase_definition	EUPATH:0010032	IAO:0000115	environmental system associated with the dwelling used by humans.
INFO	lowercase_definition	EUPATH:0010035	IAO:0000115	study participant information that specifies details of the study design execution in which the human participant under investigation is participating
INFO	lowercase_definition	EUPATH:0010037	IAO:0000115	an information content entity that is about a human being in the community of a human participant under investigation and identifies the relationship between them both
INFO	lowercase_definition	EUPATH:0010040	IAO:0000115	an information content entity that specifies an antibiotic that is administered to a human participant under investigation, which precedes stool collection from the participant
INFO	lowercase_definition	EUPATH:0010078	IAO:0000115	an average value that is the specified output of a data transformation that has as input only length measurement data about height
INFO	lowercase_definition	EUPATH:0010084	IAO:0000115	a length measurement datum that is the result of the first in a series of assays measuring the length around the same upper arm, such that the measurement is taken midway along the upper arm
INFO	lowercase_definition	EUPATH:0010085	IAO:0000115	a length measurement datum that is the result of the second in a series of assays measuring the length around the same upper arm, such that the measurement is taken midway along the upper arm
INFO	lowercase_definition	EUPATH:0010096	IAO:0000115	a rate measurement datum that is about a human participant under investigation and is the specified output of the first of a series of countings of instances of the participant's respiration
INFO	lowercase_definition	EUPATH:0010097	IAO:0000115	a rate measurement datum that is about a human participant under investigation and is the specified output of the second of a series of countings of instances of the participant's respiration
INFO	lowercase_definition	EUPATH:0010098	IAO:0000115	an average value that is the specified output of a data transformation that has two or more respiratory rates of the same human participant under investigation as specified input
INFO	lowercase_definition	EUPATH:0010217	IAO:0000115	a quality of water composition, shape, or structure that inheres in fecal material
INFO	lowercase_definition	EUPATH:0010319	IAO:0000115	a time measurement datum of the date at which a dehydration treatment is administered
INFO	lowercase_definition	EUPATH:0010320	IAO:0000115	a time measurement datum of the time of day at which a dehydration treatment is administered
INFO	lowercase_definition	EUPATH:0010379	IAO:0000115	an information content entity that specifies how the money was raised to cover the cost of a health care encounter
INFO	lowercase_definition	EUPATH:0010494	IAO:0000115	a categorical measurement datum that is about a maximum fever temperature in Celsius and specifies whether its value is at least 37.5
INFO	lowercase_definition	EUPATH:0010579	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Adenovirus
INFO	lowercase_definition	EUPATH:0010580	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Astrovirus
INFO	lowercase_definition	EUPATH:0010581	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Rotavirus
INFO	lowercase_definition	EUPATH:0010583	IAO:0000115	a categorical value specification that specifies whether a modified acid fast staining method was performed
INFO	lowercase_definition	EUPATH:0010588	IAO:0000115	a categorical value specifiction that specifies whether a reverse transcription polymerase chain reaction assay was performed with the objective of determining whether a specimen contains Norovirus
INFO	lowercase_definition	EUPATH:0010590	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Cryptosporidium
INFO	lowercase_definition	EUPATH:0010591	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Entamoeba histolytica
INFO	lowercase_definition	EUPATH:0010592	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Giardia
INFO	lowercase_definition	EUPATH:0010603	IAO:0000115	a categorical measurement datum that specifies whether Aeromonas was detected by differential medium assay
INFO	lowercase_definition	EUPATH:0010630	IAO:0000115	a categorical measurement datum that specifies whether Escherichia coli was detected by differential medium assay
INFO	lowercase_definition	EUPATH:0010787	IAO:0000115	a categorical measurement datum that specifies whether Entamoeba histolytica was detected by an enzyme-linked immunosorbent assay
INFO	lowercase_definition	EUPATH:0010789	IAO:0000115	a categorical measurement datum that specifies whether Plesiomonas shigelloides was detected by differential medium assay
INFO	lowercase_definition	EUPATH:0010797	IAO:0000115	a categorical measurement datum that specifies whether Salmonella was detected in feces by a differential medium assay
INFO	lowercase_definition	EUPATH:0010805	IAO:0000115	a categorical measurement datum that specifies whether Shigella was detected by differential medium assay
INFO	lowercase_definition	EUPATH:0010825	IAO:0000115	a categorical measurement datum that specifies whether Vibrio was detected by differential medium assay
INFO	lowercase_definition	EUPATH:0010829	IAO:0000115	a categorical measurement datum that specifies whether Yersinia enterocolitica was detected by differential medium assay
