s,type,label
http://purl.obolibrary.org/obo/UBERON_0010499,http://www.w3.org/2002/07/owl#Class,pseudostratified ciliated columnar epithelium
http://purl.obolibrary.org/obo/UBERON_0011676,http://www.w3.org/2002/07/owl#Class,subdivision of organism along main body axis
http://purl.obolibrary.org/obo/UBERON_0013765,http://www.w3.org/2002/07/owl#Class,digestive system element
http://purl.obolibrary.org/obo/UBERON_0015212,http://www.w3.org/2002/07/owl#Class,lateral structure
http://purl.obolibrary.org/obo/UBERON_0015808,http://www.w3.org/2002/07/owl#Class,eye epithelium
http://purl.obolibrary.org/obo/UBERON_0017672,http://www.w3.org/2002/07/owl#Class,abdominal viscera
http://purl.obolibrary.org/obo/UBERON_0018707,http://www.w3.org/2002/07/owl#Class,bladder organ
http://purl.obolibrary.org/obo/UBERON_0019204,http://www.w3.org/2002/07/owl#Class,skin epithelium
http://purl.obolibrary.org/obo/UBERON_0019304,http://www.w3.org/2002/07/owl#Class,sensory organ epithelium
http://purl.obolibrary.org/obo/UBERON_0019306,http://www.w3.org/2002/07/owl#Class,nose epithelium
http://purl.obolibrary.org/obo/UO_0000003,http://www.w3.org/2002/07/owl#Class,time unit
http://purl.obolibrary.org/obo/UO_0000033,http://www.w3.org/2002/07/owl#Class,day
http://purl.obolibrary.org/obo/UO_0000035,http://www.w3.org/2002/07/owl#Class,month
http://purl.obolibrary.org/obo/UO_0000036,http://www.w3.org/2002/07/owl#Class,year
http://purl.obolibrary.org/obo/UO_0000051,http://www.w3.org/2002/07/owl#Class,concentration unit
http://purl.obolibrary.org/obo/UO_0000196,http://www.w3.org/2002/07/owl#Class,pH
http://purl.org/dc/elements/1.1/description,http://www.w3.org/2002/07/owl#AnnotationProperty,Description
http://purl.org/dc/elements/1.1/description,http://www.w3.org/2002/07/owl#AnnotationProperty,Description
http://purl.org/dc/elements/1.1/source,http://www.w3.org/2002/07/owl#AnnotationProperty,Source
http://purl.org/dc/elements/1.1/source,http://www.w3.org/2002/07/owl#AnnotationProperty,Source
http://www.ebi.ac.uk/efo/EFO_0000264,http://www.w3.org/2002/07/owl#Class,antibody
http://www.ebi.ac.uk/efo/EFO_0000546,http://www.w3.org/2002/07/owl#Class,injury
http://www.ebi.ac.uk/efo/EFO_0000683,http://www.w3.org/2002/07/owl#Class,replicate
http://www.ebi.ac.uk/efo/EFO_0002755,http://www.w3.org/2002/07/owl#Class,diet
http://www.ebi.ac.uk/efo/EFO_0004309,http://www.w3.org/2002/07/owl#Class,platelet count
http://www.ebi.ac.uk/efo/EFO_0004326,http://www.w3.org/2002/07/owl#Class,heart rate
http://www.ebi.ac.uk/efo/EFO_0004348,http://www.w3.org/2002/07/owl#Class,hematocrit
http://www.ebi.ac.uk/efo/EFO_0004950,http://www.w3.org/2002/07/owl#Class,date of birth
http://www.ebi.ac.uk/efo/EFO_0005056,http://www.w3.org/2002/07/owl#Class,age at death
http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#AnnotationProperty,label
http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#AnnotationProperty,label
