Ontology ID	Label	VEuPathDB alternative label
http://purl.obolibrary.org/obo/EUPATH_0032677	multiplex qPCR threshold cycle for Streptococcus pneumoniae in lung	"Streptococcus pneumoniae, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032679	multiplex qPCR threshold cycle for Pneumocystis jirovecii in lung	"Pneumocystis jiroveci, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032681	multiplex qPCR threshold cycle for Adenoviridae in lung	"Adenovirus, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032683	multiplex qPCR threshold cycle for Human coronavirus 229E in lung	"Coronavirus 229, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032685	multiplex qPCR threshold cycle for Human coronavirus OC43 in lung	"Coronavirus 43, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032687	multiplex qPCR threshold cycle for Human coronavirus NL63 in lung	"Coronavirus 63, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032689	multiplex qPCR threshold cycle for Human coronavirus HKU1 in lung	"Coronavirus HKU, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032691	multiplex qPCR threshold cycle for Cytomegalovirus in lung	"Cytomegalovirus, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032693	multiplex qPCR threshold cycle for Human bocavirus in lung	"Human bocavirus, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032695	multiplex qPCR threshold cycle for Human metapneumovirus in lung	"Human metapneumonoviruses A/B, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032697	multiplex qPCR threshold cycle for Respiratory syncytial virus in lung	"Human respiratory syncytial viruses A/B, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032699	multiplex qPCR threshold cycle for Influenza A virus in lung	"Influenza A, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032701	multiplex qPCR threshold cycle for Influenza B virus in lung	"Influenza B, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032703	multiplex qPCR threshold cycle for Influenza C virus in lung	"Influenza C, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032705	multiplex qPCR threshold cycle for Human respirovirus 1 in lung	"Parainfluenza 1, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032707	multiplex qPCR threshold cycle for Human orthorubulavirus 2 in lung	"Parainfluenza 2, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032709	multiplex qPCR threshold cycle for Human respirovirus 3 in lung	"Parainfluenza 3, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032711	multiplex qPCR threshold cycle for Human orthorubulavirus 4 in lung	"Parainfluenza 4, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032713	multiplex qPCR threshold cycle for Enterovirus or Parechovirus in lung	"Parechovirus/Enterovirus, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032715	multiplex qPCR threshold cycle for Rhinovirus in lung	"Rhinovirus, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032716	presence of Adenoviridae in lung by multiplex real time polymerase chain reaction assay	"Adenovirus, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032717	presence of virus in lung by multiplex real time polymerase chain reaction assay	"Any virus, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032718	presence of Human coronavirus 229E in lung by multiplex real time polymerase chain reaction assay	"Coronavirus 229, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032719	presence of Human coronavirus OC43 in lung by multiplex real time polymerase chain reaction assay	"Coronavirus 43, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032720	presence of Human coronavirus NL63 in lung by multiplex real time polymerase chain reaction assay	"Coronavirus 63, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032721	presence of Human coronavirus HKU1 in lung by multiplex real time polymerase chain reaction assay	"Coronavirus HKU, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032722	presence of Cytomegalovirus in lung by multiplex real time polymerase chain reaction assay	"Cytomegalovirus, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032723	presence of Human bocavirus in lung by multiplex real time polymerase chain reaction assay	"Human bocavirus, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032724	presence of Human metapneumovirus in lung by multiplex real time polymerase chain reaction assay	"Human metapneumonoviruses A/B, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032725	presence of Human orthopneumovirus in lung by multiplex real time polymerase chain reaction assay	"Human respiratory syncytial viruses A/B, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032726	presence of Influenza A virus in lung by multiplex real time polymerase chain reaction assay	"Influenza A, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032727	presence of Influenza B virus in lung by multiplex real time polymerase chain reaction assay	"Influenza B, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032728	presence of Influenza C virus in lung by multiplex real time polymerase chain reaction assay	"Influenza C, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032729	presence of Human respirovirus 1 in lung by multiplex real time polymerase chain reaction assay	"Parainfluenza 1, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032730	presence of Human orthorubulavirus 2 in lung by multiplex real time polymerase chain reaction assay	"Parainfluenza 2, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032731	presence of Human respirovirus 3 in lung by multiplex real time polymerase chain reaction assay	"Parainfluenza 3, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032732	presence of Human orthorubulavirus 4 in lung by multiplex real time polymerase chain reaction assay	"Parainfluenza 4, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032733	presence of Picornaviridae in lung by multiplex real time polymerase chain reaction assay	"Parechovirus/Enterovirus, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032734	presence of Rhinovirus in lung by multiplex real time polymerase chain reaction assay	"Rhinovirus, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032735	presence of Bordetella pertussis in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Bordetella pertussis, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032736	presence of Chlamydia pneumoniae in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Chlamydophila pneumoniae, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032738	presence of Haemophilus influenzae in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Haemophilus influenzae, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032739	presence of Legionella in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Legionella, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032740	presence of Moraxella catarrhalis in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Moraxella catarrhalis (Branhamella catarrhalis), by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032741	presence of Mycoplasmoides pneumoniae in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Mycoplasma pneumoniae, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032742	presence of Salmonella in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Salmonella, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032743	presence of Staphylococcus aureus in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Staphylococcus aureus, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032744	Streptococcus pneumoniae serotype 2 in nasopharyngeal or oropharyngeal swab datum	"Streptococcus pneumoniae serotype 2, by bacteriology result"
http://purl.obolibrary.org/obo/EUPATH_0032745	Streptococcus pneumoniae serotype 3 in nasopharyngeal or oropharyngeal swab datum	"Streptococcus pneumoniae serotype 3, by bacteriology result"
http://purl.obolibrary.org/obo/EUPATH_0032746	Streptococcus pneumoniae serotype 4 in nasopharyngeal or oropharyngeal swab datum	"Streptococcus pneumoniae serotype 4, by bacteriology result"
http://purl.obolibrary.org/obo/EUPATH_0032748	presence of Streptococcus pneumoniae in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Streptococcus pneumoniae, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032749	presence of Pneumocystis jirovecii in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Pneumocystis jiroveci, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032751	multiplex qPCR threshold cycle for Bordetella pertussis in nasopharynx or oropharynx	"Bordetella pertussis, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032753	multiplex qPCR threshold cycle for Chlamydia pneumoniae in nasopharynx or oropharynx	"Chlamydophila pneumoniae, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032755	multiplex qPCR threshold cycle for Haemophilus influenzae in nasopharynx or oropharynx	"Haemophilus influenzae, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032759	multiplex qPCR threshold cycle for Legionella in nasopharynx or oropharynx	"Legionella, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032761	multiplex qPCR threshold cycle for Moraxella catarrhalis in nasopharynx or oropharynx	"Moraxella catarrhalis (Branhamella catarrhalis), by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032763	multiplex qPCR threshold cycle for Mycoplasmoides pneumoniae in nasopharynx or oropharynx	"Mycoplasma pneumoniae, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032765	multiplex qPCR threshold cycle for Salmonella in nasopharynx or oropharynx	"Salmonella, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032767	multiplex qPCR threshold cycle for Staphylococcus aureus in nasopharynx or oropharynx	"Staphylococcus aureus, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032769	multiplex qPCR threshold cycle for Streptococcus pneumoniae in nasopharynx or oropharynx	"Streptococcus pneumoniae, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032772	multiplex qPCR threshold cycle for Pneumocystis jirovecii in nasopharynx or oropharynx	"Pneumocystis jiroveci, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032774	multiplex qPCR threshold cycle for Adenoviridae in nasopharynx or oropharynx	"Adenovirus, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032776	multiplex qPCR threshold cycle for Human coronavirus 229E in nasopharynx or oropharynx	"Coronavirus 229, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032778	multiplex qPCR threshold cycle for Human coronavirus OC43 in nasopharynx or oropharynx	"Coronavirus 43, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032780	multiplex qPCR threshold cycle for Human coronavirus NL63 in nasopharynx or oropharynx	"Coronavirus 63, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032782	multiplex qPCR threshold cycle for Human coronavirus HKU1 in nasopharynx or oropharynx	"Coronavirus HKU, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032784	multiplex qPCR threshold cycle for Cytomegalovirus in nasopharynx or oropharynx	"Cytomegalovirus, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032786	multiplex qPCR threshold cycle for Human bocavirus in nasopharynx or oropharynx	"Human bocavirus, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032788	multiplex qPCR threshold cycle for Human metapneumovirus in nasopharynx or oropharynx	"Human metapneumonoviruses A/B, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032790	multiplex qPCR threshold cycle for Human orthopneumovirus in nasopharynx or oropharynx	"Human respiratory syncytial viruses A/B, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032792	multiplex qPCR threshold cycle for Influenza A virus in nasopharynx or oropharynx	"Influenza A, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032794	multiplex qPCR threshold cycle for Influenza B virus in nasopharynx or oropharynx	"Influenza B, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032796	multiplex qPCR threshold cycle for Influenza C virus in nasopharynx or oropharynx	"Influenza C, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032798	multiplex qPCR threshold cycle for Human respirovirus 1 in nasopharynx or oropharynx	"Parainfluenza 1, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032800	multiplex qPCR threshold cycle for Human orthorubulavirus 2 in nasopharynx or oropharynx	"Parainfluenza 2, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032802	multiplex qPCR threshold cycle for Human respirovirus 3 in nasopharynx or oropharynx	"Parainfluenza 3, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032804	multiplex qPCR threshold cycle for Human orthorubulavirus 4 in nasopharynx or oropharynx	"Parainfluenza 4, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032806	multiplex qPCR threshold cycle for Enterovirus or Parechovirus in nasopharynx or oropharynx	"Parechovirus/Enterovirus, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032808	multiplex qPCR threshold cycle for Rhinovirus in nasopharynx or oropharynx	"Rhinovirus, by multiplexed qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0032809	presence of Adenoviridae in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Adenovirus, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032810	presence of Human coronavirus 229E in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Coronavirus 229, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032811	presence of Human coronavirus OC43 in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Coronavirus 43, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032812	presence of Human coronavirus NL63 in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Coronavirus 63, by multiplexed qPCR"
http://purl.obolibrary.org/obo/EUPATH_0032813	presence of Human coronavirus HKU1 in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	"Coronavirus HKU, by multiplexed qPCR"
